name,set_name,desc,attribute,race,archetype,atk,def,level,linkval,price_market,price_tier
Divine Serpent Geh,Dragons of Legend: The Complete Series,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. If a monster(s) you control is destroyed by an opponent's attack or card effect: You can pay half your LP; Special Summon this card from your hand. Cannot be targeted by card effects. If this card attacks an opponent's monster, during the Damage Step only, negate the effects of that monster while it is face-up on the field (but its effects can still be activated), also its ATK becomes half its original ATK. Once per battle, if this card battles, during damage calculation (Quick Effect): You can make this card's ATK become equal to the highest original ATK on the field (your choice, if tied).",DARK,Reptile,,0.0,0.0,12.0,,0.2,0
Dinowrestler Pankratops,Ancient Guardians,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
Dinowrestler Pankratops,Ancient Guardians,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
Dinowrestler Pankratops,Soul Fusion,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
Dinowrestler Pankratops,Battles of Legend: Chapter 1,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
Dinowrestler Pankratops,Duel Devastator,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
Dinowrestler Pankratops,Battles of Legend: Hero's Revenge,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
Dinowrestler Pankratops,2019 Gold Sarcophagus Tin Mega Pack,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""Dinowrestler Pankratops"" once per turn this way. (Quick Effect): You can Tribute 1 ""Dinowrestler"" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of ""Dinowrestler Pankratops"" once per turn.",EARTH,Dinosaur,Dinowrestler,2600.0,0.0,7.0,,0.25,0
"Castel, the Skyblaster Musketeer",Astral Pack Seven,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
"Castel, the Skyblaster Musketeer",Premium Gold: Infinite Gold,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
"Castel, the Skyblaster Musketeer",The Grand Creators,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
"Castel, the Skyblaster Musketeer",Duelist Alliance,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
"Castel, the Skyblaster Musketeer",Duelist Saga,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
"Castel, the Skyblaster Musketeer",Duel Devastator,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
"Castel, the Skyblaster Musketeer",2015 Mega-Tins,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card, then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel, the Skyblaster Musketeer"" effect per turn, and only once that turn.",WIND,Winged Beast,,2000.0,1500.0,4.0,,0.16,0
Skill Drain,OTS Tournament Pack 19 (POR),Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Hidden Arsenal: Chapter 1,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Hidden Arsenal: Chapter 1,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,OTS Tournament Pack 19,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Gold Series,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,The Lost Art Promotion (series),Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,The Lost Art Promotion L,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Dark Revelation Volume 1,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Structure Deck: Dark World,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Dark Crisis,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Dark Crisis,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Battle Pack: Epic Dawn,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Battle Pack: Epic Dawn,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Duel Terminal 3,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Turbo Pack: Booster Eight,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Skill Drain,Magnificent Mavens,Activate by paying 1000 LP. Negate the effects of all face-up monsters while they are face-up on the field (but their effects can still be activated).,,Continuous,,,,,,0.48,0
Dogmatika Punishment,OTS Tournament Pack 15 (POR),"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",,Normal,Dogmatika,,,,,0.21,0
Dogmatika Punishment,25th Anniversary Rarity Collection,"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",,Normal,Dogmatika,,,,,0.21,0
Dogmatika Punishment,25th Anniversary Rarity Collection,"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",,Normal,Dogmatika,,,,,0.21,0
Dogmatika Punishment,2021 Tin of Ancient Battles,"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",,Normal,Dogmatika,,,,,0.21,0
Dogmatika Punishment,OTS Tournament Pack 15,"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",,Normal,Dogmatika,,,,,0.21,0
Dogmatika Punishment,Rise of the Duelist,"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",,Normal,Dogmatika,,,,,0.21,0
Elementsaber Aina,Flames of Destruction,"Once per turn: You can send 1 ""Elementsaber"" monster from your hand to the GY, then target 1 ""Elementsaber"" monster (except ""Elementsaber Aina"") or ""Elemental Lord"" monster (that has been properly Summoned) in your GY; Special Summon it, ignoring its Summoning conditions. Once per turn, if this card is in the GY: You can declare 1 Attribute; this card in the GY becomes that Attribute until the end of this turn.",EARTH,Warrior,Elementsaber,900.0,1800.0,2.0,,0.07,0
